sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
HN002-T2	SLC35A2	23	48760457	48769235	FALSE	37	0.817990165221837	14	60800	105171550	0.793183883159547	2	NA	0.793183883159547	2	NA	105110750	NA	525	26	0	FALSE	INDETERMINATE	PASS
HN002-T2	SLC35A3	1	100434907	100501193	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	265	4	FALSE	DIPLOID	PASS
HN002-T2	SLC35A4	5	139944041	139948688	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	19	0	FALSE	DIPLOID	PASS
HN002-T2	SLC35A5	3	112280556	112304424	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	96	2	FALSE	HETLOSS	PASS
HN002-T2	SLC35B1	17	47778296	47786376	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	32	1	FALSE	DIPLOID	PASS
HN002-T2	SLC35B2	6	44221833	44225627	FALSE	14	0.48608743822491	13	63850	78860650	0.866057241718663	3	1	0.866057241718663	3	1	78796800	2	657	15	0	FALSE	GAIN	PASS
HN002-T2	SLC35B3	6	8411696	8435844	FALSE	14	0.48608743822491	13	63850	78860650	0.866057241718663	3	1	0.866057241718663	3	1	78796800	2	657	97	36	FALSE	GAIN	PASS
HN002-T2	SLC35B4	7	133974084	134001803	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	111	1	FALSE	GAIN	PASS
HN002-T2	SLC35C1	11	45825623	45834566	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	36	5	FALSE	DIPLOID	PASS
HN002-T2	SLC35C2	20	44974619	44993097	FALSE	34	-0.0276157496237487	6	60500	62964366	1	2	1	1	2	1	62903866	1	554	74	2	FALSE	DIPLOID	PASS
HN002-T2	SLC35D1	1	67465015	67519782	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	219	1	FALSE	DIPLOID	PASS
HN002-T2	SLC35D2	9	99075726	99145992	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	281	51	FALSE	HETLOSS	PASS
HN002-T2	SLC35D3	6	137243402	137246777	FALSE	16	0.481943474434833	13	78866800	170921700	0.866057241718663	3	1	0.866057241718663	3	1	92054900	2	399	13	2	FALSE	GAIN	PASS
HN002-T2	SLC35E1	19	16660642	16683193	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	90	5	FALSE	DIPLOID	PASS
HN002-T2	SLC35E2A	1	1656277	1677438	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	82	9	FALSE	DIPLOID	PASS
HN002-T2	SLC35E2B	1	1590990	1624167	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	125	19	FALSE	DIPLOID	PASS
HN002-T2	SLC35E3	12	69139886	69187744	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	192	15	FALSE	DIPLOID	PASS
HN002-T2	SLC35E4	22	31031639	31065003	FALSE	36	-0.0212859013700162	9	16050500	51209250	1	2	1	1	2	1	35158750	1	449	134	1	FALSE	DIPLOID	PASS
HN002-T2	SLC35F1	6	118228689	118638839	FALSE	16	0.481943474434833	13	78866800	170921700	0.866057241718663	3	1	0.866057241718663	3	1	92054900	2	399	1640	219	FALSE	GAIN	PASS
HN002-T2	SLC35F2	11	107661717	107799019	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	548	5	FALSE	DIPLOID	PASS
HN002-T2	SLC35F3	1	234040679	234460262	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	1678	241	FALSE	DIPLOID	PASS
HN002-T2	SLC35F4	14	58030640	58448912	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	1672	445	FALSE	DIPLOID	PASS
HN002-T2	SLC35F5	2	114462588	114514400	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	207	62	FALSE	DIPLOID	PASS
HN002-T2	SLC35F6	2	26987152	27004099	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	67	0	FALSE	DIPLOID	PASS
HN002-T2	SLC35G1	10	95653730	95715819	FALSE	22	-0.860634818203363	1	60700	135436800	0.866057241718663	1	0	0.866057241718663	1	0	135376100	1	751	249	56	FALSE	HETLOSS	PASS
HN002-T2	SLC35G2	3	136537489	136574734	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	149	50	FALSE	HETLOSS	PASS
HN002-T2	SLC35G3	17	33519539	33521542	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	8	0	FALSE	DIPLOID	PASS
HN002-T2	SLC35G4	18	11609595	11610611	FALSE	32	-0.0383314816057619	3	10679	77999957	1	2	1	1	2	1	77989278	1	275	4	0	FALSE	DIPLOID	PASS
HN002-T2	SLC35G5	8	11188397	11189717	FALSE	18	0.484070192086309	13	23050	146301250	0.866057241718663	3	1	0.866057241718663	3	1	146278200	2	694	6	0	FALSE	GAIN	PASS
HN002-T2	SLC35G6	17	7384651	7386815	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	8	0	FALSE	DIPLOID	PASS
HN002-T2	SLC36A1	5	150816607	150871942	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	222	73	FALSE	DIPLOID	PASS
HN002-T2	SLC36A2	5	150694539	150727151	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	131	32	FALSE	DIPLOID	PASS
HN002-T2	SLC36A3	5	150656323	150683327	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	108	24	FALSE	DIPLOID	PASS
HN002-T2	SLC36A4	11	92877337	92931130	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	215	32	FALSE	DIPLOID	PASS
HN002-T2	SLC37A1	21	43916118	44001550	FALSE	35	-0.0366693515025574	3	9411900	48099782	1	2	1	1	2	1	38687882	1	244	341	36	FALSE	DIPLOID	PASS
HN002-T2	SLC37A2	11	124932963	124960208	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	108	24	FALSE	DIPLOID	PASS
HN002-T2	SLC37A3	7	139993493	140104233	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	442	47	FALSE	GAIN	PASS
HN002-T2	SLC37A4	11	118894824	118901616	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	28	1	FALSE	DIPLOID	PASS
HN002-T2	SLC38A1	12	46576846	46663800	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	348	27	FALSE	DIPLOID	PASS
HN002-T2	SLC38A10	17	79218800	79269347	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	201	45	FALSE	DIPLOID	PASS
HN002-T2	SLC38A11	2	165752696	165812035	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	237	34	FALSE	DIPLOID	PASS
HN002-T2	SLC38A2	12	46751972	46766650	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	59	0	FALSE	DIPLOID	PASS
HN002-T2	SLC38A3	3	50242679	50258918	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	65	7	FALSE	HETLOSS	PASS
HN002-T2	SLC38A4	12	47158544	47226191	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	271	5	FALSE	DIPLOID	PASS
HN002-T2	SLC38A5	23	48316920	48328644	FALSE	37	0.817990165221837	14	60800	105171550	0.793183883159547	2	NA	0.793183883159547	2	NA	105110750	NA	525	23	0	FALSE	INDETERMINATE	PASS
HN002-T2	SLC38A6	14	61447832	61550451	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	403	67	FALSE	DIPLOID	PASS
HN002-T2	SLC38A7	16	58699013	58719008	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	80	7	FALSE	DIPLOID	PASS
HN002-T2	SLC38A8	16	84043272	84076241	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	132	57	FALSE	DIPLOID	PASS
HN002-T2	SLC38A9	5	54921673	55069022	FALSE	12	-0.0427246494210421	7	52640150	130828450	1	2	1	1	2	1	78188300	1	282	589	227	FALSE	DIPLOID	PASS
HN002-T2	SLC39A1	1	153931575	153940660	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	36	4	FALSE	DIPLOID	PASS
HN002-T2	SLC39A10	2	196440701	196602426	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	647	81	FALSE	DIPLOID	PASS
HN002-T2	SLC39A11	17	70642088	71088851	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	1784	324	FALSE	DIPLOID	PASS
HN002-T2	SLC39A12	10	18240768	18332221	FALSE	22	-0.860634818203363	1	60700	135436800	0.866057241718663	1	0	0.866057241718663	1	0	135376100	1	751	366	39	FALSE	HETLOSS	PASS
HN002-T2	SLC39A13	11	47428683	47438052	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	37	9	FALSE	DIPLOID	PASS
HN002-T2	SLC39A14	8	22224762	22291642	FALSE	18	0.484070192086309	13	23050	146301250	0.866057241718663	3	1	0.866057241718663	3	1	146278200	2	694	269	63	FALSE	GAIN	PASS
HN002-T2	SLC39A2	14	21467414	21470030	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	11	2	FALSE	DIPLOID	PASS
HN002-T2	SLC39A3	19	2732202	2740150	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	32	1	FALSE	DIPLOID	PASS
HN002-T2	SLC39A4	8	145635126	145642279	FALSE	18	0.484070192086309	13	23050	146301250	0.866057241718663	3	1	0.866057241718663	3	1	146278200	2	694	29	3	FALSE	GAIN	PASS
HN002-T2	SLC39A5	12	56623833	56631630	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	31	1	FALSE	DIPLOID	PASS
HN002-T2	SLC39A6	18	33688495	33709348	FALSE	32	-0.0383314816057619	3	10679	77999957	1	2	1	1	2	1	77989278	1	275	84	24	FALSE	DIPLOID	PASS
HN002-T2	SLC39A7	6	33168222	33172216	FALSE	14	0.48608743822491	13	63850	78860650	0.866057241718663	3	1	0.866057241718663	3	1	78796800	2	657	17	1	FALSE	GAIN	PASS
HN002-T2	SLC39A8	4	103172198	103352415	FALSE	8	-0.0435342877445872	3	10720375	191032900	1	2	1	1	2	1	180312525	1	635	711	85	FALSE	DIPLOID	PASS
HN002-T2	SLC39A9	14	69864732	69929105	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	257	35	FALSE	DIPLOID	PASS
HN002-T2	SLC3A1	2	44502597	44548633	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	185	9	FALSE	DIPLOID	PASS
HN002-T2	SLC3A2	11	62623574	62656347	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	132	1	FALSE	DIPLOID	PASS
HN002-T2	SLC40A1	2	190425305	190448484	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	93	21	FALSE	DIPLOID	PASS
HN002-T2	SLC41A1	1	205758221	205782876	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	99	11	FALSE	DIPLOID	PASS
HN002-T2	SLC41A2	12	105196331	105352522	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	625	110	FALSE	DIPLOID	PASS
HN002-T2	SLC41A3	3	125725198	125820404	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	381	97	FALSE	HETLOSS	PASS
HN002-T2	SLC43A1	11	57252007	57283259	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	125	22	FALSE	DIPLOID	PASS
HN002-T2	SLC43A2	17	1472561	1532180	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	239	61	FALSE	DIPLOID	PASS
HN002-T2	SLC43A3	11	57174427	57195053	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	83	13	FALSE	DIPLOID	PASS
HN002-T2	SLC44A1	9	108006903	108201452	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	779	9	FALSE	HETLOSS	PASS
HN002-T2	SLC44A2	19	10713133	10755235	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	168	3	FALSE	DIPLOID	PASS
HN002-T2	SLC44A3	1	95285898	95360802	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	299	84	FALSE	DIPLOID	PASS
HN002-T2	SLC44A4	6	31830969	31846823	FALSE	14	0.48608743822491	13	63850	78860650	0.866057241718663	3	1	0.866057241718663	3	1	78796800	2	657	64	2	FALSE	GAIN	PASS
HN002-T2	SLC44A5	1	75667816	76076801	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	1625	382	FALSE	DIPLOID	PASS
HN002-T2	SLC45A1	1	8377886	8404227	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	105	29	FALSE	DIPLOID	PASS
HN002-T2	SLC45A2	5	33944721	33984835	FALSE	10	-0.0431379801373945	3	10959995	52634300	1	2	1	1	2	1	41674305	1	113	160	6	FALSE	DIPLOID	PASS
HN002-T2	SLC45A3	1	205626979	205649587	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	90	17	FALSE	DIPLOID	PASS
HN002-T2	SLC45A4	8	142217265	142318404	FALSE	18	0.484070192086309	13	23050	146301250	0.866057241718663	3	1	0.866057241718663	3	1	146278200	2	694	404	49	FALSE	GAIN	PASS
HN002-T2	SLC46A1	17	26721775	26734215	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	50	8	FALSE	DIPLOID	PASS
HN002-T2	SLC46A2	9	115641200	115653193	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	48	1	FALSE	HETLOSS	PASS
HN002-T2	SLC46A3	13	29274201	29293107	FALSE	27	-0.0405463752888811	5	19020550	115095705	1	2	1	1	2	1	96075155	1	326	75	14	FALSE	DIPLOID	PASS
HN002-T2	SLC47A1	17	19398698	19482347	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	335	38	FALSE	DIPLOID	PASS
HN002-T2	SLC47A2	17	19581601	19622292	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	162	29	FALSE	DIPLOID	PASS
HN002-T2	SLC48A1	12	48147699	48176536	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	116	23	FALSE	DIPLOID	PASS
HN002-T2	SLC49A3	4	675618	683230	FALSE	7	-0.0173170622595446	11	596600	10719950	1	2	1	1	2	1	10123350	1	115	30	1	FALSE	DIPLOID	PASS
HN002-T2	SLC4A1	17	42325753	42345509	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	78	1	FALSE	DIPLOID	PASS
HN002-T2	SLC4A10	2	162280843	162841792	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	2238	117	FALSE	DIPLOID	PASS
HN002-T2	SLC4A11	20	3208063	3220205	FALSE	34	-0.0276157496237487	6	60500	62964366	1	2	1	1	2	1	62903866	1	554	50	14	FALSE	DIPLOID	PASS
HN002-T2	SLC4A1AP	2	27886338	27917843	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	126	0	FALSE	DIPLOID	PASS
HN002-T2	SLC4A2	7	150754297	150773614	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	77	16	FALSE	GAIN	PASS
HN002-T2	SLC4A3	2	220492049	220506702	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	58	0	FALSE	DIPLOID	PASS
HN002-T2	SLC4A4	4	71928384	72437804	FALSE	8	-0.0435342877445872	3	10720375	191032900	1	2	1	1	2	1	180312525	1	635	2037	113	FALSE	DIPLOID	PASS
HN002-T2	SLC4A5	2	74443369	74570541	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	509	17	FALSE	DIPLOID	PASS
HN002-T2	SLC4A7	3	27414212	27525911	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	447	81	FALSE	HETLOSS	PASS
HN002-T2	SLC4A8	12	51785101	51909547	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	498	55	FALSE	DIPLOID	PASS
HN002-T2	SLC4A9	5	139739787	139754728	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	59	1	FALSE	DIPLOID	PASS
HN002-T2	SLC50A1	1	155107820	155111333	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	14	1	FALSE	DIPLOID	PASS
HN002-T2	SLC51A	3	195938358	195970049	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	125	12	FALSE	HETLOSS	PASS
HN002-T2	SLC51B	15	65337708	65345734	FALSE	29	-0.0343738585752042	3	20000538	102400037	1	2	1	1	2	1	82399499	1	617	33	4	FALSE	DIPLOID	PASS
HN002-T2	SLC52A1	17	4935895	4955304	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	78	2	FALSE	DIPLOID	PASS
HN002-T2	SLC52A2	8	145577795	145584946	FALSE	18	0.484070192086309	13	23050	146301250	0.866057241718663	3	1	0.866057241718663	3	1	146278200	2	694	30	0	FALSE	GAIN	PASS
HN002-T2	SLC52A3	20	740724	756658	FALSE	34	-0.0276157496237487	6	60500	62964366	1	2	1	1	2	1	62903866	1	554	64	4	FALSE	DIPLOID	PASS
HN002-T2	SLC5A1	22	32439019	32509016	FALSE	36	-0.0212859013700162	9	16050500	51209250	1	2	1	1	2	1	35158750	1	449	280	4	FALSE	DIPLOID	PASS
HN002-T2	SLC5A10	17	18853658	18925908	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	288	19	FALSE	DIPLOID	PASS
HN002-T2	SLC5A11	16	24857162	24922949	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	262	2	FALSE	DIPLOID	PASS
HN002-T2	SLC5A12	11	26688566	26744974	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	226	36	FALSE	DIPLOID	PASS
HN002-T2	SLC5A2	16	31494323	31502181	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	32	1	FALSE	DIPLOID	PASS
HN002-T2	SLC5A3	21	35445870	35478561	FALSE	35	-0.0366693515025574	3	9411900	48099782	1	2	1	1	2	1	38687882	1	244	131	5	FALSE	DIPLOID	PASS
HN002-T2	SLC5A4	22	32614463	32651328	FALSE	36	-0.0212859013700162	9	16050500	51209250	1	2	1	1	2	1	35158750	1	449	148	2	FALSE	DIPLOID	PASS
HN002-T2	SLC5A5	19	17982782	18005983	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	93	2	FALSE	DIPLOID	PASS
HN002-T2	SLC5A6	2	27422455	27435826	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	54	1	FALSE	DIPLOID	PASS
HN002-T2	SLC5A7	2	108602979	108630450	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	110	15	FALSE	DIPLOID	PASS
HN002-T2	SLC5A8	12	101549271	101604185	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	219	13	FALSE	DIPLOID	PASS
HN002-T2	SLC5A9	1	48688357	48714316	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	105	15	FALSE	DIPLOID	PASS
HN002-T2	SLC6A1	3	11033872	11080935	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	189	38	FALSE	HETLOSS	PASS
HN002-T2	SLC6A11	3	10857885	10982419	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	498	103	FALSE	HETLOSS	PASS
HN002-T2	SLC6A12	12	299243	323736	FALSE	24	-0.0244882540041839	6	60750	7402350	1	2	1	1	2	1	7341600	1	96	98	19	FALSE	DIPLOID	PASS
HN002-T2	SLC6A13	12	329787	372039	FALSE	24	-0.0244882540041839	6	60750	7402350	1	2	1	1	2	1	7341600	1	96	169	46	FALSE	DIPLOID	PASS
HN002-T2	SLC6A14	23	115567790	115592625	FALSE	39	0.81714594916093	14	105174500	155238600	0.793183883159547	2	NA	0.793183883159547	2	NA	50064100	NA	328	98	0	FALSE	INDETERMINATE	PASS
HN002-T2	SLC6A15	12	85253267	85307394	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	217	28	FALSE	DIPLOID	PASS
HN002-T2	SLC6A16	19	49792895	49828482	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	142	15	FALSE	DIPLOID	PASS
HN002-T2	SLC6A17	1	110693108	110744824	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	207	63	FALSE	DIPLOID	PASS
HN002-T2	SLC6A18	5	1225470	1246304	FALSE	9	-0.0278942580220656	5	10600	10959800	1	2	1	1	2	1	10949200	1	49	83	24	FALSE	DIPLOID	PASS
HN002-T2	SLC6A19	5	1201710	1225232	FALSE	9	-0.0278942580220656	5	10600	10959800	1	2	1	1	2	1	10949200	1	49	91	35	FALSE	DIPLOID	PASS
HN002-T2	SLC6A2	16	55689516	55740104	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	202	26	FALSE	DIPLOID	PASS
HN002-T2	SLC6A20	3	45796942	45838027	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	165	28	FALSE	HETLOSS	PASS
HN002-T2	SLC6A3	5	1392905	1445545	FALSE	9	-0.0278942580220656	5	10600	10959800	1	2	1	1	2	1	10949200	1	49	208	70	FALSE	DIPLOID	PASS
HN002-T2	SLC6A4	17	28521337	28563020	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	167	27	FALSE	DIPLOID	PASS
HN002-T2	SLC6A5	11	20620946	20680831	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	240	54	FALSE	DIPLOID	PASS
HN002-T2	SLC6A6	3	14444076	14530857	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	348	51	FALSE	HETLOSS	PASS
HN002-T2	SLC6A7	5	149569520	149602351	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	132	27	FALSE	DIPLOID	PASS
HN002-T2	SLC6A8	23	152953554	152962048	FALSE	39	0.81714594916093	14	105174500	155238600	0.793183883159547	2	NA	0.793183883159547	2	NA	50064100	NA	328	22	0	FALSE	INDETERMINATE	PASS
HN002-T2	SLC6A9	1	44457172	44497139	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	160	21	FALSE	DIPLOID	PASS
HN002-T2	SLC7A1	13	30083547	30169825	FALSE	27	-0.0405463752888811	5	19020550	115095705	1	2	1	1	2	1	96075155	1	326	338	18	FALSE	DIPLOID	PASS
HN002-T2	SLC7A10	19	33699570	33716756	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	70	13	FALSE	DIPLOID	PASS
HN002-T2	SLC7A11	4	139085251	139163503	FALSE	8	-0.0435342877445872	3	10720375	191032900	1	2	1	1	2	1	180312525	1	635	313	22	FALSE	DIPLOID	PASS
HN002-T2	SLC7A13	8	87226281	87333375	FALSE	18	0.484070192086309	13	23050	146301250	0.866057241718663	3	1	0.866057241718663	3	1	146278200	2	694	427	100	FALSE	GAIN	PASS
HN002-T2	SLC7A14	3	170177372	170303863	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	506	26	FALSE	HETLOSS	PASS
HN002-T2	SLC7A2	8	17354597	17428082	FALSE	18	0.484070192086309	13	23050	146301250	0.866057241718663	3	1	0.866057241718663	3	1	146278200	2	694	293	38	FALSE	GAIN	PASS
HN002-T2	SLC7A3	23	70145432	70150975	FALSE	37	0.817990165221837	14	60800	105171550	0.793183883159547	2	NA	0.793183883159547	2	NA	105110750	NA	525	18	0	FALSE	INDETERMINATE	PASS
HN002-T2	SLC7A4	22	21383007	21387129	FALSE	36	-0.0212859013700162	9	16050500	51209250	1	2	1	1	2	1	35158750	1	449	16	5	FALSE	DIPLOID	PASS
HN002-T2	SLC7A5	16	87863629	87903094	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	158	48	FALSE	DIPLOID	PASS
HN002-T2	SLC7A6	16	68298419	68335726	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	148	0	FALSE	DIPLOID	PASS
HN002-T2	SLC7A6OS	16	68318406	68344849	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	105	0	FALSE	DIPLOID	PASS
HN002-T2	SLC7A7	14	23242431	23299029	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	226	30	FALSE	DIPLOID	PASS
